        4636           2          20
Tue Mar 13 17:52:45 2007
nirspec_doar24es_glue.dat

Full Nirspec spectrum of doar24es, different settings combined.
Poor atmosphere is indicated with NaNs.
Wavelength scale corrected for earth motion in direction of science target..
..assuming V_helio of science target is 0.0 km/s. Add V_helio of science...
..target to transform to target rest frame.
 
april data much worse,  do not use
  4.9651265E+00  2.0908926E+00
  4.9652257E+00  2.1131749E+00
  4.9653254E+00  2.0957434E+00
  4.9654245E+00  2.0885768E+00
  4.9655237E+00  2.1306555E+00
  4.9656229E+00  2.2064705E+00
  4.9657226E+00  2.2295923E+00
  4.9658217E+00  2.3117409E+00
  4.9659209E+00  2.3799138E+00
  4.9660201E+00  2.4554369E+00
  4.9661198E+00  2.5207369E+00
  4.9662189E+00  2.5865247E+00
  4.9663181E+00  2.7114787E+00
  4.9664178E+00  2.8516524E+00
  4.9665170E+00  2.9601493E+00
  4.9666162E+00  3.0444407E+00
  4.9667158E+00  3.0641017E+00
  4.9668150E+00  2.9858651E+00
  4.9669142E+00  2.9452555E+00
  4.9670138E+00  2.8458884E+00
  4.9671130E+00  2.7307920E+00
  4.9672122E+00  2.5989935E+00
  4.9673119E+00  2.5443523E+00
  4.9674110E+00  2.4889140E+00
  4.9675102E+00  2.3866289E+00
  4.9676099E+00  2.3281584E+00
  4.9677091E+00  2.2748790E+00
  4.9678082E+00  2.2567556E+00
  4.9679079E+00  2.2149959E+00
  4.9680071E+00  2.1839936E+00
  4.9681063E+00  2.1873457E+00
  4.9682059E+00  2.1753137E+00
  4.9683051E+00  2.1640375E+00
  4.9684048E+00  2.1706817E+00
  4.9685040E+00  2.1546824E+00
  4.9686031E+00  2.1578190E+00
  4.9687028E+00  2.1626463E+00
  4.9688020E+00  2.1376171E+00
  4.9689016E+00  2.1150119E+00
  4.9690008E+00  2.0869558E+00
  4.9691000E+00  2.1065016E+00
  4.9691997E+00  2.1528141E+00
  4.9692988E+00  2.1877036E+00
  4.9693985E+00  2.1389034E+00
  4.9694977E+00  2.1286302E+00
  4.9695973E+00  2.1527128E+00
  4.9696965E+00  2.1052988E+00
  4.9697957E+00  2.0959823E+00
  4.9698954E+00  2.1154747E+00
  4.9699945E+00  2.1113644E+00
  4.9700942E+00  2.1234598E+00
  4.9701934E+00  2.1632056E+00
  4.9702930E+00  2.1679904E+00
  4.9703922E+00  2.1483417E+00
  4.9704919E+00  2.1422904E+00
  4.9705911E+00  2.1617048E+00
  4.9706907E+00  2.1809285E+00
  4.9707899E+00  2.1975431E+00
  4.9708896E+00  2.1595273E+00
  4.9709888E+00  2.1990323E+00
  4.9710884E+00  2.2336235E+00
  4.9711876E+00  2.2390752E+00
  4.9712873E+00  2.2481382E+00
  4.9713864E+00  2.2118754E+00
  4.9714861E+00  2.1830587E+00
  4.9715853E+00  2.2040133E+00
  4.9716849E+00  2.2456810E+00
  4.9717841E+00  2.2239718E+00
  4.9718838E+00  2.2075691E+00
  4.9719830E+00  2.2095997E+00
  4.9720826E+00  2.1663904E+00
  4.9721818E+00  2.1890087E+00
  4.9722815E+00  2.1773283E+00
  4.9723806E+00  2.1416066E+00
  4.9724803E+00  2.1246631E+00
  4.9725800E+00  2.0830073E+00
  4.9726791E+00  2.0999575E+00
  4.9727788E+00  2.1350470E+00
  4.9728780E+00  2.1321440E+00
  4.9729776E+00  2.1380899E+00
  4.9730768E+00  2.0937171E+00
  4.9731765E+00  2.0682991E+00
  4.9732761E+00  2.0564358E+00
  4.9733753E+00  2.0626566E+00
  4.9734750E+00  2.0225372E+00
  4.9735742E+00  2.0238571E+00
  4.9736738E+00  2.0453794E+00
  4.9737735E+00  2.0494821E+00
  4.9738727E+00  2.0628657E+00
  4.9739723E+00  2.0386686E+00
  4.9740715E+00  2.0286419E+00
  4.9741712E+00  2.0741427E+00
  4.9742708E+00  2.0815399E+00
  4.9743700E+00  2.0957413E+00
  4.9744697E+00  2.0730793E+00
  4.9745693E+00  2.0532842E+00
  4.9746685E+00  2.0665483E+00
  4.9747682E+00  2.0771532E+00
  4.9748678E+00  2.0748508E+00
  4.9749670E+00  2.0163345E+00
  4.9750667E+00  2.0110431E+00
  4.9751663E+00  2.0199723E+00
  4.9752655E+00  1.9915012E+00
  4.9753652E+00  2.0157394E+00
  4.9754648E+00  1.9820925E+00
  4.9755640E+00  1.9629219E+00
  4.9756637E+00  1.9809724E+00
  4.9757633E+00  2.0467801E+00
  4.9758625E+00  1.9225942E+00
  4.9759622E+00  1.8219662E+00
  4.9760618E+00           -NaN
  4.9761610E+00           -NaN
  4.9762607E+00           -NaN
  4.9763603E+00           -NaN
  4.9764600E+00           -NaN
  4.9765592E+00           -NaN
  4.9766588E+00           -NaN
  4.9767585E+00           -NaN
  4.9768581E+00           -NaN
  4.9769573E+00  1.9951550E+00
  4.9770570E+00  1.9987655E+00
  4.9771566E+00  1.9913243E+00
  4.9772563E+00  1.9982605E+00
  4.9773555E+00  2.0179870E+00
  4.9774551E+00  2.0857351E+00
  4.9775548E+00  2.1473193E+00
  4.9776545E+00  2.2059979E+00
  4.9777536E+00  2.2341466E+00
  4.9778533E+00  2.2860038E+00
  4.9779530E+00  2.3912790E+00
  4.9780526E+00  2.4590626E+00
  4.9781523E+00  2.5292628E+00
  4.9782515E+00  2.6303828E+00
  4.9783511E+00  2.7680829E+00
  4.9784508E+00  2.8686941E+00
  4.9785504E+00  2.9395075E+00
  4.9786501E+00  2.9576972E+00
  4.9787493E+00  2.9100821E+00
  4.9788489E+00  2.9069915E+00
  4.9789486E+00  2.8142302E+00
  4.9790483E+00  2.6532185E+00
  4.9791479E+00  2.5763164E+00
  4.9792476E+00  2.4839697E+00
  4.9793468E+00  2.3479888E+00
  4.9794464E+00  2.2819693E+00
  4.9795461E+00  2.1645305E+00
  4.9796457E+00  2.0438328E+00
  4.9797454E+00  2.0302529E+00
  4.9798450E+00  1.9881951E+00
  4.9799447E+00           -NaN
  4.9800439E+00           -NaN
  4.9801435E+00           -NaN
  4.9802432E+00           -NaN
  4.9803429E+00           -NaN
  4.9804425E+00           -NaN
  4.9805422E+00           -NaN
  4.9806418E+00           -NaN
  4.9807415E+00           -NaN
  4.9808412E+00           -NaN
  4.9809408E+00           -NaN
  4.9810400E+00           -NaN
  4.9811397E+00  2.0632477E+00
  4.9812393E+00  2.0302956E+00
  4.9813390E+00  1.9823350E+00
  4.9814386E+00  2.0018640E+00
  4.9815383E+00  2.0617588E+00
  4.9816380E+00  2.0493062E+00
  4.9817376E+00  2.0649009E+00
  4.9818373E+00  2.0977144E+00
  4.9819369E+00  2.0916350E+00
  4.9820366E+00  2.0992427E+00
  4.9821362E+00  2.0797958E+00
  4.9822359E+00  2.0955036E+00
  4.9823356E+00  2.1649468E+00
  4.9824352E+00  2.1792958E+00
  4.9825349E+00  2.2050214E+00
  4.9826345E+00  2.2198234E+00
  4.9827342E+00  2.2079513E+00
  4.9828339E+00  2.2180152E+00
  4.9829335E+00  2.1922209E+00
  4.9830332E+00  2.1747141E+00
  4.9831328E+00  2.1669652E+00
  4.9832325E+00  2.1602056E+00
  4.9833322E+00  2.2077546E+00
  4.9834318E+00  2.2386732E+00
  4.9835315E+00  2.2166610E+00
  4.9836311E+00  2.1821713E+00
  4.9837308E+00  2.1574490E+00
  4.9838305E+00  2.1211259E+00
  4.9839301E+00  2.1150374E+00
  4.9840298E+00  2.1156826E+00
  4.9841294E+00  2.0566368E+00
  4.9842291E+00  2.0472283E+00
  4.9843287E+00  2.0720093E+00
  4.9844284E+00  2.0684209E+00
  4.9845281E+00  2.0425425E+00
  4.9846277E+00  2.0547898E+00
  4.9847274E+00  2.0667448E+00
  4.9848270E+00  2.0790915E+00
  4.9849267E+00  2.0871444E+00
  4.9850268E+00  2.0938826E+00
  4.9851265E+00  2.1128347E+00
  4.9852262E+00  2.0884323E+00
  4.9853258E+00  2.0565350E+00
  4.9854255E+00  2.0289645E+00
  4.9855251E+00  2.0139129E+00
  4.9856248E+00  1.9025367E+00
  4.9857244E+00  1.9282839E+00
  4.9858241E+00  2.0217316E+00
  4.9859238E+00  2.0785389E+00
  4.9860239E+00  2.0729356E+00
  4.9861236E+00  2.0640237E+00
  4.9862232E+00  2.0560360E+00
  4.9863229E+00  2.0385725E+00
  4.9864225E+00  2.0336533E+00
  4.9865222E+00  2.0237522E+00
  4.9866219E+00  2.0457623E+00
  4.9867220E+00  2.0392523E+00
  4.9868217E+00  2.0209391E+00
  4.9869213E+00  2.0423553E+00
  4.9870210E+00  2.0782468E+00
  4.9871206E+00  2.0628996E+00
  4.9872203E+00  2.0676351E+00
  4.9873204E+00  2.0726175E+00
  4.9874201E+00  2.0774791E+00
  4.9875197E+00  2.0547132E+00
  4.9876194E+00  2.0255749E+00
  4.9877191E+00  2.0388563E+00
  4.9878192E+00  2.0266027E+00
  4.9879189E+00  2.0513709E+00
  4.9880185E+00  2.0778248E+00
  4.9881182E+00  2.0766923E+00
  4.9882178E+00  2.0881708E+00
  4.9883180E+00  2.0749607E+00
  4.9884176E+00  2.0364163E+00
  4.9885173E+00  2.0676677E+00
  4.9886169E+00  2.0567892E+00
  4.9887171E+00  2.0778983E+00
  4.9888167E+00  2.0886452E+00
  4.9889164E+00  2.1210845E+00
  4.9890161E+00  2.1302230E+00
  4.9891162E+00  2.0609140E+00
  4.9892159E+00  2.0400245E+00
  4.9893155E+00  2.1207025E+00
  4.9894152E+00  2.1698782E+00
  4.9895153E+00  2.2170773E+00
  4.9896150E+00  2.2449512E+00
  4.9897146E+00  2.2837896E+00
  4.9898143E+00  2.3318999E+00
  4.9899144E+00  2.3725383E+00
  4.9900141E+00  2.3990343E+00
  4.9901137E+00  2.4339674E+00
  4.9902139E+00  2.5500510E+00
  4.9903135E+00  2.6843545E+00
  4.9904132E+00  2.8130362E+00
  4.9905133E+00  2.9297476E+00
  4.9906130E+00  2.9804115E+00
  4.9907126E+00  2.9632242E+00
  4.9908123E+00  2.9168167E+00
  4.9909124E+00  2.8714967E+00
  4.9910121E+00  2.7860248E+00
  4.9911118E+00  2.6695933E+00
  4.9912119E+00  2.5932522E+00
  4.9913116E+00  2.5082667E+00
  4.9914117E+00  2.4044580E+00
  4.9915113E+00  2.3311415E+00
  4.9916110E+00  2.2843876E+00
  4.9917111E+00  2.2570214E+00
  4.9918108E+00  2.2170515E+00
  4.9919105E+00  2.1400967E+00
  4.9920106E+00  2.1010511E+00
  4.9921103E+00  2.0834682E+00
  4.9922099E+00  2.0703635E+00
  4.9923100E+00  2.0553877E+00
  4.9924097E+00  2.0666113E+00
  4.9925098E+00  2.0772064E+00
  4.9926095E+00  2.0698683E+00
  4.9927092E+00  2.0628989E+00
  4.9928093E+00  2.0871215E+00
  4.9929090E+00  2.0942950E+00
  4.9930091E+00  2.0529361E+00
  4.9931087E+00  2.0143337E+00
  4.9932089E+00  2.0322371E+00
  4.9933085E+00  2.0628285E+00
  4.9934082E+00  2.0620735E+00
  4.9935083E+00  2.0554619E+00
  4.9936080E+00  2.1089118E+00
  4.9937081E+00  2.1519740E+00
  4.9938078E+00  2.1473248E+00
  4.9939079E+00  2.1523852E+00
  4.9940076E+00  2.1553590E+00
  4.9941077E+00  2.1719544E+00
  4.9942074E+00  2.2090242E+00
  4.9943075E+00  2.2349229E+00
  4.9944072E+00  2.2552879E+00
  4.9945068E+00  2.2270167E+00
  4.9946070E+00  2.1933160E+00
  4.9947066E+00  2.2308502E+00
  4.9948068E+00  2.2359264E+00
  4.9949064E+00  2.2317572E+00
  4.9950066E+00  2.2570784E+00
  4.9951062E+00  2.2128499E+00
  4.9952064E+00  2.1543903E+00
  4.9953060E+00  2.1488769E+00
  4.9954062E+00  2.1450772E+00
  4.9955063E+00  2.1272621E+00
  4.9956059E+00  2.1338637E+00
  4.9957061E+00  2.1247563E+00
  4.9958057E+00  2.1232138E+00
  4.9959059E+00  2.0877261E+00
  4.9960055E+00  2.0424621E+00
  4.9961057E+00  2.0544684E+00
  4.9962053E+00  2.0698011E+00
  4.9963055E+00  2.0631731E+00
  4.9964051E+00  2.0648744E+00
  4.9965053E+00  2.0282745E+00
  4.9966054E+00  2.0239689E+00
  4.9967051E+00  2.0627778E+00
  4.9968052E+00  2.0723214E+00
  4.9969049E+00  2.0759730E+00
  4.9970050E+00  2.0724225E+00
  4.9971046E+00  2.0408616E+00
  4.9972048E+00  2.0392666E+00
  4.9973049E+00  2.0793941E+00
  4.9974046E+00  2.0571544E+00
  4.9975047E+00  2.0098679E+00
  4.9976044E+00  2.0055003E+00
  4.9977045E+00  2.0308561E+00
  4.9978046E+00  2.0541325E+00
  4.9979043E+00  2.0638368E+00
  4.9980044E+00  2.0360656E+00
  4.9981046E+00  2.0639269E+00
  4.9982042E+00  2.0361104E+00
  4.9983044E+00  2.0280354E+00
  4.9984040E+00  2.0571265E+00
  4.9985042E+00  2.0361364E+00
  4.9986043E+00  2.0122387E+00
  4.9987040E+00  2.0319743E+00
  4.9988041E+00  2.0236557E+00
  4.9989042E+00  2.0429623E+00
  4.9990039E+00  2.0584674E+00
  4.9991040E+00  2.0532284E+00
  4.9992042E+00  2.0482059E+00
  4.9993038E+00  2.0305853E+00
  4.9994040E+00  2.0534577E+00
  4.9995041E+00  2.0141735E+00
  4.9996042E+00  2.0107329E+00
  4.9997039E+00  2.0567605E+00
  4.9998040E+00  1.9912459E+00
  4.9999042E+00  1.9841583E+00
  5.0000038E+00  2.0158665E+00
  5.0001040E+00  2.0921681E+00
  5.0002041E+00  2.1126852E+00
  5.0003042E+00  2.0661800E+00
  5.0004039E+00  2.0769453E+00
  5.0005040E+00  2.0653207E+00
  5.0006042E+00  2.0692596E+00
  5.0007038E+00  2.0148435E+00
  5.0008039E+00  1.9801662E+00
  5.0009041E+00  2.0157938E+00
  5.0010042E+00  2.0742865E+00
  5.0011039E+00  2.0648627E+00
  5.0012040E+00  2.0359674E+00
  5.0013041E+00  1.9640450E+00
  5.0014043E+00           -NaN
  5.0015044E+00           -NaN
  5.0016041E+00           -NaN
  5.0017042E+00           -NaN
  5.0018044E+00           -NaN
  5.0019045E+00           -NaN
  5.0020041E+00           -NaN
  5.0021043E+00           -NaN
  5.0022044E+00           -NaN
  5.0023046E+00           -NaN
  5.0024047E+00           -NaN
  5.0025048E+00           -NaN
  5.0026045E+00           -NaN
  5.0027046E+00           -NaN
  5.0028048E+00           -NaN
  5.0029049E+00           -NaN
  5.0030050E+00           -NaN
  5.0031047E+00           -NaN
  5.0032048E+00           -NaN
  5.0033050E+00  2.4429140E+00
  5.0034051E+00  2.4417446E+00
  5.0035052E+00  2.3777084E+00
  5.0036054E+00  2.2988477E+00
  5.0037055E+00  2.2212150E+00
  5.0038052E+00  2.1364901E+00
  5.0039053E+00  2.1865902E+00
  5.0040054E+00  2.1321044E+00
  5.0041056E+00  2.1236520E+00
  5.0042057E+00  2.1121840E+00
  5.0043058E+00  2.0342505E+00
  5.0044060E+00  1.9997023E+00
  5.0045061E+00  2.0014091E+00
  5.0046062E+00  1.9844244E+00
  5.0047064E+00  2.0010152E+00
  5.0048060E+00  2.0241604E+00
  5.0049062E+00  2.0321202E+00
  5.0050063E+00  2.0320029E+00
  5.0051064E+00  2.0462089E+00
  5.0052066E+00  2.0965080E+00
  5.0053067E+00  2.1197004E+00
  5.0054069E+00  2.1225054E+00
  5.0055070E+00  2.1142192E+00
  5.0056071E+00  2.1157196E+00
  5.0057073E+00  2.1333091E+00
  5.0058074E+00  2.1420517E+00
  5.0059075E+00  2.1614859E+00
  5.0060077E+00  2.1831694E+00
  5.0061078E+00  2.1696358E+00
  5.0062079E+00  2.1285543E+00
  5.0063081E+00  2.1322093E+00
  5.0064082E+00  2.1225502E+00
  5.0065084E+00  2.1327369E+00
  5.0066085E+00  2.1453884E+00
  5.0067086E+00  2.1515973E+00
  5.0068088E+00  2.1514039E+00
  5.0069089E+00  2.1404474E+00
  5.0070090E+00  2.1220136E+00
  5.0071092E+00  2.0889199E+00
  5.0072093E+00  2.1100001E+00
  5.0073094E+00  2.1113584E+00
  5.0074096E+00  2.0717294E+00
  5.0075097E+00  2.0603893E+00
  5.0076098E+00  2.0658362E+00
  5.0077100E+00  2.0468473E+00
  5.0078101E+00  2.0368464E+00
  5.0079103E+00  2.0094600E+00
  5.0080104E+00  2.0118246E+00
  5.0081105E+00  2.0257714E+00
  5.0082107E+00  2.0236435E+00
  5.0083108E+00  2.0313318E+00
  5.0084109E+00  2.0131521E+00
  5.0085111E+00  2.0062346E+00
  5.0086112E+00  2.0508690E+00
  5.0087113E+00  2.0494416E+00
  5.0088115E+00  2.0170183E+00
  5.0089116E+00  1.9750938E+00
  5.0090122E+00  1.9703547E+00
  5.0091124E+00  2.0101652E+00
  5.0092125E+00  2.0446935E+00
  5.0093126E+00  2.0113547E+00
  5.0094128E+00  2.0474026E+00
  5.0095129E+00  2.0781512E+00
  5.0096130E+00  2.0722921E+00
  5.0097132E+00  2.0564337E+00
  5.0098133E+00  2.0343509E+00
  5.0099139E+00  2.0314078E+00
  5.0100141E+00  2.0423207E+00
  5.0101142E+00  2.0464272E+00
  5.0102143E+00  2.0402770E+00
  5.0103145E+00  2.0262156E+00
  5.0104146E+00  2.0378487E+00
  5.0105147E+00  2.0354152E+00
  5.0106153E+00  2.0324550E+00
  5.0107155E+00  2.0478077E+00
  5.0108156E+00  2.0604231E+00
  5.0109158E+00  2.0553200E+00
  5.0110159E+00  2.0263007E+00
  5.0111160E+00  2.0174916E+00
  5.0112166E+00  2.0307505E+00
  5.0113168E+00  2.0447500E+00
  5.0114169E+00  2.0416667E+00
  5.0115170E+00  2.0846162E+00
  5.0116172E+00  2.0734580E+00
  5.0117178E+00  2.1005807E+00
  5.0118179E+00  2.0929265E+00
  5.0119181E+00  2.0882325E+00
  5.0120182E+00  2.0797594E+00
  5.0121183E+00  2.0657101E+00
  5.0122190E+00  2.0783663E+00
  5.0123191E+00  2.0786779E+00
  5.0124192E+00  2.0643148E+00
  5.0125194E+00  2.0560758E+00
  5.0126200E+00  2.0953557E+00
  5.0127201E+00  2.0918479E+00
  5.0128202E+00  2.0909159E+00
  5.0129204E+00  2.1032982E+00
  5.0130210E+00  2.0669465E+00
  5.0131211E+00  2.0391412E+00
  5.0132213E+00  2.0502913E+00
  5.0133214E+00  2.0991745E+00
  5.0134220E+00  2.0606863E+00
  5.0135221E+00  2.0386035E+00
  5.0136223E+00  2.0404024E+00
  5.0137224E+00  2.0592391E+00
  5.0138230E+00  2.0736253E+00
  5.0139232E+00  2.0326719E+00
  5.0140233E+00  2.0648191E+00
  5.0141239E+00  2.1378093E+00
  5.0142241E+00  2.1502783E+00
  5.0143242E+00  2.1799459E+00
  5.0144248E+00  2.2060583E+00
  5.0145249E+00  2.2828834E+00
  5.0146251E+00  2.3272049E+00
  5.0147257E+00  2.3978324E+00
  5.0148258E+00  2.5439479E+00
  5.0149260E+00  2.6546166E+00
  5.0150266E+00  2.6882591E+00
  5.0151267E+00  2.6741617E+00
  5.0152268E+00  2.6821208E+00
  5.0153275E+00  2.6859515E+00
  5.0154276E+00  2.6893618E+00
  5.0155277E+00           -NaN
  5.0156283E+00           -NaN
  5.0157285E+00           -NaN
  5.0158286E+00           -NaN
  5.0159292E+00           -NaN
  5.0160294E+00           -NaN
  5.0161300E+00           -NaN
  5.0162301E+00           -NaN
  5.0163302E+00           -NaN
  5.0164309E+00           -NaN
  5.0165310E+00           -NaN
  5.0166316E+00           -NaN
  5.0167317E+00           -NaN
  5.0168319E+00           -NaN
  5.0169325E+00           -NaN
  5.0170326E+00           -NaN
  5.0171332E+00           -NaN
  5.0172334E+00           -NaN
  5.0173340E+00           -NaN
  5.0174341E+00           -NaN
  5.0175343E+00           -NaN
  5.0176349E+00           -NaN
  5.0177350E+00           -NaN
  5.0178356E+00           -NaN
  5.0179358E+00           -NaN
  5.0180364E+00           -NaN
  5.0181365E+00           -NaN
  5.0182371E+00           -NaN
  5.0183372E+00           -NaN
  5.0184379E+00           -NaN
  5.0185380E+00           -NaN
  5.0186386E+00           -NaN
  5.0187387E+00           -NaN
  5.0188394E+00           -NaN
  5.0189395E+00           -NaN
  5.0190401E+00           -NaN
  5.0191402E+00           -NaN
  5.0192409E+00           -NaN
  5.0193410E+00           -NaN
  5.0194416E+00           -NaN
  5.0195417E+00           -NaN
  5.0196424E+00           -NaN
  5.0197425E+00           -NaN
  5.0198431E+00           -NaN
  5.0199432E+00           -NaN
  5.0200438E+00           -NaN
  5.0201445E+00           -NaN
  5.0202446E+00           -NaN
  5.0203452E+00           -NaN
  5.0204453E+00           -NaN
  5.0205460E+00           -NaN
  5.0206461E+00           -NaN
  5.0207467E+00           -NaN
  5.0208473E+00           -NaN
  5.0209475E+00           -NaN
  5.0210481E+00           -NaN
  5.0211482E+00           -NaN
  5.0212488E+00           -NaN
  5.0213494E+00           -NaN
  5.0214496E+00           -NaN
  5.0215502E+00           -NaN
  5.0216503E+00           -NaN
  5.0217509E+00           -NaN
  5.0218515E+00           -NaN
  5.0219517E+00           -NaN
  5.0220523E+00           -NaN
  5.0221529E+00           -NaN
  5.0222530E+00           -NaN
  5.0223536E+00           -NaN
  5.0224543E+00           -NaN
  5.0225544E+00           -NaN
  5.0226550E+00           -NaN
  5.0227556E+00           -NaN
  5.0228558E+00           -NaN
  5.0229564E+00  1.9922955E+00
  5.0230570E+00  1.9970039E+00
  5.0231571E+00  1.9470410E+00
  5.0232577E+00  1.8605504E+00
  5.0233583E+00  1.9213415E+00
  5.0234585E+00  1.9643005E+00
  5.0235591E+00  1.9883587E+00
  5.0236597E+00  1.9405801E+00
  5.0237598E+00  1.9425761E+00
  5.0238605E+00  2.0280597E+00
  5.0239611E+00  2.0526729E+00
  5.0240617E+00  2.1001856E+00
  5.0241618E+00  2.1863368E+00
  5.0242624E+00  2.0462663E+00
  5.0243630E+00  2.0150688E+00
  5.0244632E+00  2.0176220E+00
  5.0245638E+00  2.0316041E+00
  5.0246644E+00  2.0876582E+00
  5.0247650E+00  2.0318007E+00
  5.0248652E+00  2.0494556E+00
  5.0249658E+00  2.0518336E+00
  5.0250664E+00  1.9909356E+00
  5.0251670E+00  2.0380971E+00
  5.0252676E+00  2.0339015E+00
  5.0253677E+00  2.0389929E+00
  5.0254683E+00  2.0168369E+00
  5.0255690E+00  2.0296884E+00
  5.0256696E+00  2.0337968E+00
  5.0257697E+00  1.9992962E+00
  5.0258703E+00  2.0358891E+00
  5.0259709E+00  1.9347386E+00
  5.0260715E+00  1.9037135E+00
  5.0261722E+00  1.9738369E+00
  5.0262723E+00  2.0298707E+00
  5.0263729E+00  2.0007789E+00
  5.0264735E+00  2.0840037E+00
  5.0265741E+00  2.1585793E+00
  5.0266747E+00  2.0601213E+00
  5.0267754E+00  2.1327918E+00
  5.0268755E+00  2.3312564E+00
  5.0269761E+00  2.4071131E+00
  5.0270767E+00  2.4284773E+00
  5.0271773E+00  2.5671763E+00
  5.0272779E+00  2.6109784E+00
  5.0273786E+00  2.6860776E+00
  5.0274792E+00  2.7746456E+00
  5.0275793E+00  2.7398739E+00
  5.0276799E+00  2.6369519E+00
  5.0277805E+00  2.5584447E+00
  5.0278811E+00           -NaN
  5.0279818E+00           -NaN
  5.0280824E+00           -NaN
  5.0281830E+00           -NaN
  5.0282836E+00           -NaN
  5.0283837E+00           -NaN
  5.0284843E+00           -NaN
  5.0285850E+00           -NaN
  5.0286856E+00           -NaN
  5.0287862E+00           -NaN
  5.0288868E+00           -NaN
  5.0289874E+00           -NaN
  5.0290880E+00           -NaN
  5.0291886E+00           -NaN
  5.0292892E+00           -NaN
  5.0293899E+00           -NaN
  5.0294905E+00           -NaN
  5.0295911E+00           -NaN
  5.0296917E+00           -NaN
  5.0297923E+00           -NaN
  5.0298929E+00           -NaN
  5.0299931E+00           -NaN
  5.0300937E+00           -NaN
  5.0301943E+00           -NaN
  5.0302949E+00           -NaN
  5.0303955E+00           -NaN
  5.0304961E+00           -NaN
  5.0305967E+00           -NaN
  5.0306973E+00           -NaN
  5.0307980E+00  2.1549304E+00
  5.0308986E+00  2.0905800E+00
  5.0309992E+00  2.0033855E+00
  5.0310998E+00  1.9395670E+00
  5.0312004E+00  1.9360032E+00
  5.0313010E+00           -NaN
  5.0314021E+00           -NaN
  5.0315027E+00           -NaN
  5.0316033E+00  2.0443330E+00
  5.0317039E+00  1.9588923E+00
  5.0318046E+00  1.9509051E+00
  5.0319052E+00  1.9933574E+00
  5.0320058E+00  2.0255117E+00
  5.0321064E+00  2.0538130E+00
  5.0322070E+00  2.0205882E+00
  5.0323076E+00  2.0144539E+00
  5.0324082E+00  2.0226634E+00
  5.0325089E+00  2.0524225E+00
  5.0326095E+00  2.0306528E+00
  5.0327101E+00  2.0344372E+00
  5.0328107E+00  2.0935159E+00
  5.0329113E+00  2.1550095E+00
  5.0330124E+00  2.1363215E+00
  5.0331130E+00  2.0369451E+00
  5.0332136E+00  2.0284858E+00
  5.0333142E+00  2.0781999E+00
  5.0334148E+00  2.1231480E+00
  5.0335155E+00  2.1266284E+00
  5.0336161E+00  2.0254173E+00
  5.0337167E+00  1.9714577E+00
  5.0338173E+00  2.0333886E+00
  5.0339184E+00  2.0884516E+00
  5.0340190E+00  2.0791759E+00
  5.0341196E+00  2.0511620E+00
  5.0342202E+00  2.0832694E+00
  5.0343208E+00  2.0957413E+00
  5.0344214E+00  2.0941329E+00
  5.0345221E+00  2.0942659E+00
  5.0346231E+00  2.1318281E+00
  5.0347238E+00  2.2054493E+00
  5.0348244E+00  2.1933160E+00
  5.0349250E+00  2.1919777E+00
  5.0350256E+00  2.1492195E+00
  5.0351267E+00  2.1655295E+00
  5.0352273E+00  2.1935501E+00
  5.0353279E+00  2.1764467E+00
  5.0354285E+00  2.1361609E+00
  5.0355291E+00  2.1543126E+00
  5.0356297E+00  2.1568446E+00
  5.0357308E+00  2.1521108E+00
  5.0358315E+00  2.1776197E+00
  5.0359321E+00  2.1422644E+00
  5.0360327E+00  2.1457455E+00
  5.0361338E+00  2.1596713E+00
  5.0362344E+00  2.1342371E+00
  5.0363350E+00  2.1142569E+00
  5.0364356E+00  2.1277442E+00
  5.0365367E+00  2.1540730E+00
  5.0366373E+00  2.1305490E+00
  5.0367379E+00  2.1225646E+00
  5.0368385E+00  2.1187017E+00
  5.0369396E+00  2.1204472E+00
  5.0370402E+00  2.0928783E+00
  5.0371408E+00  2.0776868E+00
  5.0372415E+00  2.0798528E+00
  5.0373425E+00  2.0605919E+00
  5.0374432E+00  2.0316052E+00
  5.0375438E+00  2.0209742E+00
  5.0376444E+00  2.0391152E+00
  5.0377455E+00  2.0501642E+00
  5.0378461E+00  2.0743797E+00
  5.0379467E+00  2.0987458E+00
  5.0380478E+00  2.1054678E+00
  5.0381484E+00  2.1016779E+00
  5.0382490E+00  2.0718009E+00
  5.0383501E+00  2.0842290E+00
  5.0384507E+00  2.0763485E+00
  5.0385513E+00  2.0445988E+00
  5.0386524E+00  2.0677278E+00
  5.0387530E+00  2.1080663E+00
  5.0388536E+00  2.1272748E+00
  5.0389547E+00  2.1238794E+00
  5.0390553E+00  2.1516552E+00
  5.0391560E+00  2.1971703E+00
  5.0392570E+00  2.2168846E+00
  5.0393577E+00  2.2386501E+00
  5.0394583E+00  2.2657194E+00
  5.0395594E+00  2.3294227E+00
  5.0396600E+00  2.4129040E+00
  5.0397611E+00  2.5238745E+00
  5.0398617E+00  2.5826559E+00
  5.0399623E+00  2.6596351E+00
  5.0400634E+00  2.7714052E+00
  5.0401640E+00  2.8698454E+00
  5.0402651E+00  2.8738413E+00
  5.0403657E+00  2.7265439E+00
  5.0404663E+00  2.6015828E+00
  5.0405674E+00  2.5012031E+00
  5.0406680E+00  2.4713593E+00
  5.0407691E+00  2.4325612E+00
  5.0408697E+00  2.3716366E+00
